ID_MATERIELINFO,TYPE,MODELE,GES
NewYork_MATERIEL_INFO_202407311,Borne wifi,modèle par défaut,0.01
Shanghai_MATERIEL_INFO_202407310,PC fixe sans ecran, ,0.35
Shanghai_MATERIEL_INFO_202407311,PC portable,Latitude 7xxx,0.264
BERLIN_MATERIEL_INFO_202408010,PC fixe sans ecran,Mac mini,0.27
BERLIN_MATERIEL_INFO_202408011,PC portable,Latitude 5xxx,0.3
BERLIN_MATERIEL_INFO_202408012,Ecran,32pouces et plus,0.59
BERLIN_MATERIEL_INFO_202408013,Serveur,Modèle par défaut,1.3
Paris_MATERIEL_INFO_202408010,Ecran,32pouces et plus,0.59
Paris_MATERIEL_INFO_202408011,PC portable,MacBook air pre-retina,0.31
Paris_MATERIEL_INFO_202408012,PC fixe tout-en-un,iMac 27pouces retina,0.45
Paris_MATERIEL_INFO_202408013,PC portable,MacBook pro 13pouces,0.256
Paris_MATERIEL_INFO_202408014, ,modèle par défaut,0.3638875
Paris_MATERIEL_INFO_202408015,Ecran,jusqu'à 23pouces,0.35
Paris_MATERIEL_INFO_202408016, ,"Prodesk (Tower, SFF)",0.322
Paris_MATERIEL_INFO_202408017,PC portable, ,0.26
Paris_MATERIEL_INFO_202408018,Vidéo projecteur,modèle par défaut,0.094
Paris_MATERIEL_INFO_202408019,PC portable,Moyenne 13pouces,0.25
Paris_MATERIEL_INFO_2024080110,PC portable,MacBook pro 15/16pouces,0.33
Paris_MATERIEL_INFO_2024080111,PC fixe tout-en-un,iMac 27pouces retina,0.45
Paris_MATERIEL_INFO_2024080112, ,EliteDesk DM,0.23
LONDON_MATERIEL_INFO_202408010,Ecran,modèle par défaut,0.43
LONDON_MATERIEL_INFO_202408011,PC fixe sans ecran,OMEN ,0.29
LA_MATERIEL_INFO_202408010,PC portable,ZBook Studio,0.379
LA_MATERIEL_INFO_202408011,PC portable,Victus,0.267
LA_MATERIEL_INFO_202408012,Vidéo projecteur,Transportable,0.094
LA_MATERIEL_INFO_202408013,PC fixe sans ecran,Precision tower 5xxx,0.44
LA_MATERIEL_INFO_202408014,PC portable,Precision 5xxx,0.28
LA_MATERIEL_INFO_202408015, ,modèle par défaut,0.3638875
LA_MATERIEL_INFO_202408016,Borne wifi, ,0.01
LA_MATERIEL_INFO_202408017,imprimante,Laser A3 (40-99kg),0.96
LA_MATERIEL_INFO_202408019,PC fixe sans ecran,PC Fixe (moy),0.3
LA_MATERIEL_INFO_2024080110,PC fixe sans ecran,"Prodesk (Tower, SFF)",0.322
NewYork_MATERIEL_INFO_202408010,PC fixe sans ecran,Station de travail (moy),0.6
NewYork_MATERIEL_INFO_202408011,PC fixe sans ecran,Optiplex tower,0.26
NewYork_MATERIEL_INFO_202408012,PC portable,EliteBook 10xx,0.223
NewYork_MATERIEL_INFO_202408013,PC portable,Latitude 7xxx,0.264
NewYork_MATERIEL_INFO_202408014,souris,modèle par défaut,0.005
NewYork_MATERIEL_INFO_202408015, ,modèle par défaut,0.3638875
NewYork_MATERIEL_INFO_202408016,PC fixe tout-en-un,modèle par défaut,0.352
NewYork_MATERIEL_INFO_202408017,imprimante,Laser à poser (<40kg),0.43
NewYork_MATERIEL_INFO_202408018,PC portable,modèle par défaut,0.26
NewYork_MATERIEL_INFO_202408019,PC fixe sans ecran,ProDesk mini/DM,0.1
Shanghai_MATERIEL_INFO_202408010,Ecran,jusqu'à 23pouces,0.35
Shanghai_MATERIEL_INFO_202408011, ,Optiplex micro,0.174
Shanghai_MATERIEL_INFO_202408012,Ecran,32pouces et plus,0.59
Shanghai_MATERIEL_INFO_202408013, ,24pouces-31pouces,0.43
Shanghai_MATERIEL_INFO_202408014,PC portable,Latitude 7xxx,0.264
Shanghai_MATERIEL_INFO_202408015,PC portable,MacBook pro 13pouces,0.256
Shanghai_MATERIEL_INFO_202408016,PC portable,MacBook pro 13pouces,0.256
Shanghai_MATERIEL_INFO_202408017,Vidéo projecteur,modèle par défaut,0.094
Shanghai_MATERIEL_INFO_202408018,PC portable,MacBook pro 13pouces,0.256
Shanghai_MATERIEL_INFO_202408019, ,Station de travail (moy),0.6
Shanghai_MATERIEL_INFO_2024080110,PC portable,ProBook ,0.226
Shanghai_MATERIEL_INFO_2024080111, ,Precision 7xxx,0.304
Shanghai_MATERIEL_INFO_2024080112,Telephone IP,modèle par défaut,0.017
Shanghai_MATERIEL_INFO_2024080113,Serveur,Noeud de calcul,1.3
BERLIN_MATERIEL_INFO_202408020,PC portable,EliteBook 8xx,0.29
BERLIN_MATERIEL_INFO_202408021,PC fixe sans ecran,Precision tower 7xxx,0.555
BERLIN_MATERIEL_INFO_202408022,Ecran,32pouces et plus,0.59
BERLIN_MATERIEL_INFO_202408023,PC portable,Chromebook 14-15pouces,0.17
BERLIN_MATERIEL_INFO_202408024, ,Optiplex tower,0.26
Paris_MATERIEL_INFO_202408020,PC portable,Moyenne 17pouces,0.365
Paris_MATERIEL_INFO_202408021,imprimante,Laser à poser (<40kg),0.43
LONDON_MATERIEL_INFO_202408020,PC portable,Chromebook 14-15pouces,0.17
LONDON_MATERIEL_INFO_202408021,PC portable, ,0.26
LONDON_MATERIEL_INFO_202408022,PC portable,MacBook pro 15/16pouces,0.33
LONDON_MATERIEL_INFO_202408023,PC portable,modèle par défaut,0.26
LONDON_MATERIEL_INFO_202408024,PC fixe sans ecran,Optiplex small,0.24
LONDON_MATERIEL_INFO_202408025, ,modèle par défaut,0.3638875
LONDON_MATERIEL_INFO_202408026, ,Modèle par défaut,1.3
LONDON_MATERIEL_INFO_202408027,PC portable,Moyenne 14/15pouces,0.294
LONDON_MATERIEL_INFO_202408028,Vidéo projecteur,Pour amphi,0.2
LONDON_MATERIEL_INFO_202408029,Ecran,modèle par défaut,0.43
LONDON_MATERIEL_INFO_2024080210,PC fixe sans ecran,EliteDesk DM,0.23
LONDON_MATERIEL_INFO_2024080211, ,ZHAN,0.264
LA_MATERIEL_INFO_202408020,PC fixe sans ecran, ,0.35
LA_MATERIEL_INFO_202408021, ,Precision 3xxx,0.266
LA_MATERIEL_INFO_202408022,Vidéo projecteur, ,0.094
LA_MATERIEL_INFO_202408023,PC fixe tout-en-un,modèle par défaut,0.352
LA_MATERIEL_INFO_202408024,PC fixe tout-en-un,iMac 27pouces retina,0.45
LA_MATERIEL_INFO_202408025,Vidéo projecteur,Transportable,0.094
LA_MATERIEL_INFO_202408026,PC portable,OMEN ,0.29
NewYork_MATERIEL_INFO_202408020, ,EliteDesk DM,0.23
NewYork_MATERIEL_INFO_202408021,PC portable,ZBook,0.303
NewYork_MATERIEL_INFO_202408022,PC portable,MacBook air,0.25
NewYork_MATERIEL_INFO_202408023,PC fixe sans ecran,Station de travail (moy),0.6
NewYork_MATERIEL_INFO_202408024,Station d'accueil,modèle par défaut,0.026
NewYork_MATERIEL_INFO_202408025, ,Pour amphi,0.2
NewYork_MATERIEL_INFO_202408026, ,Precision 5xxx,0.28
NewYork_MATERIEL_INFO_202408027,PC portable,Moyenne 17pouces,0.365
NewYork_MATERIEL_INFO_202408028,Ecran, ,0.43
NewYork_MATERIEL_INFO_202408029,PC portable,Moyenne 17pouces,0.365
Shanghai_MATERIEL_INFO_202408020,PC portable,MacBook air retina,0.176
Shanghai_MATERIEL_INFO_202408021,PC fixe tout-en-un,iMac 27pouces retina,0.45
Shanghai_MATERIEL_INFO_202408022, ,Mac pro,0.9
BERLIN_MATERIEL_INFO_202408030, ,modèle par défaut,0.3638875
BERLIN_MATERIEL_INFO_202408031,PC fixe sans ecran, ,0.35
Paris_MATERIEL_INFO_202408030,Ecran,32pouces et plus,0.59
Paris_MATERIEL_INFO_202408031,imprimante,Laser A3 (>100kg),1.8
Paris_MATERIEL_INFO_202408032,PC portable,Moyenne 13pouces,0.25
Paris_MATERIEL_INFO_202408033,PC fixe sans ecran,OMEN ,0.29
Paris_MATERIEL_INFO_202408034,PC fixe sans ecran,Z,0.409
Paris_MATERIEL_INFO_202408035,PC fixe sans ecran,Rasberry pi 4,0.015
Paris_MATERIEL_INFO_202408036,Vidéo projecteur,modèle par défaut,0.094
Paris_MATERIEL_INFO_202408037,PC fixe sans ecran,Precision tower 7xxx,0.555
Paris_MATERIEL_INFO_202408038, ,MacBook pro 13pouces,0.256
Paris_MATERIEL_INFO_202408039,PC portable,Moyenne 13pouces,0.25
Paris_MATERIEL_INFO_2024080310,PC portable,EliteBook 10xx,0.223
Paris_MATERIEL_INFO_2024080311,PC portable,Precision 5xxx,0.28
Paris_MATERIEL_INFO_2024080312,PC portable,Moyenne 17pouces,0.365
LONDON_MATERIEL_INFO_202408030,Vidéo projecteur,Pour salle,0.15
LONDON_MATERIEL_INFO_202408031,PC portable,MacBook air retina,0.176
LONDON_MATERIEL_INFO_202408032,Ecran,jusqu'à 23pouces,0.35
LONDON_MATERIEL_INFO_202408033,Vidéo projecteur,Transportable,0.094
LONDON_MATERIEL_INFO_202408034,PC portable,EliteBook 8xx,0.29
LONDON_MATERIEL_INFO_202408035,clavier,modèle par défaut,0.024
LONDON_MATERIEL_INFO_202408036,PC portable,MacBook air retina,0.176
LA_MATERIEL_INFO_202408031,PC fixe tout-en-un,modèle par défaut,0.352
LA_MATERIEL_INFO_202408032, ,Noeud de calcul,1.3
LA_MATERIEL_INFO_202408033,PC fixe sans ecran,Mac mini,0.27
LA_MATERIEL_INFO_202408035,PC fixe sans ecran,Station de travail (moy),0.6
LA_MATERIEL_INFO_202408037,Serveur,Serveur de stockage,2.5
NewYork_MATERIEL_INFO_202408030, ,Victus,0.267
NewYork_MATERIEL_INFO_202408031,Serveur,Serveur de stockage,2.5
NewYork_MATERIEL_INFO_202408032, ,Noeud de calcul,1.3
NewYork_MATERIEL_INFO_202408033,PC fixe sans ecran,ProDesk mini/DM,0.1
NewYork_MATERIEL_INFO_202408034,PC portable,Moyenne 14/15pouces,0.294
NewYork_MATERIEL_INFO_202408035,PC portable,Precision 7xxx,0.304
NewYork_MATERIEL_INFO_202408036,PC portable,EliteBook 8xx,0.29
NewYork_MATERIEL_INFO_202408037,PC portable,Precision 7xxx,0.304
NewYork_MATERIEL_INFO_202408038, ,modèle par défaut,0.3638875
NewYork_MATERIEL_INFO_202408039,PC portable,MacBook air pre-retina,0.31
NewYork_MATERIEL_INFO_2024080310,PC fixe sans ecran, ,0.35
NewYork_MATERIEL_INFO_2024080311,Ecran,32pouces et plus,0.59
Shanghai_MATERIEL_INFO_202408030,PC portable, ,0.26
Shanghai_MATERIEL_INFO_202408031,PC fixe sans ecran, ,0.35
BERLIN_MATERIEL_INFO_202408040,Vidéo projecteur,modèle par défaut,0.094
BERLIN_MATERIEL_INFO_202408041,PC portable,MacBook air retina,0.176
BERLIN_MATERIEL_INFO_202408042,imprimante,Laser A3 (>100kg),1.8
BERLIN_MATERIEL_INFO_202408043,PC fixe sans ecran, ,0.35
Paris_MATERIEL_INFO_202408040,Ecran,jusqu'à 23pouces,0.35
Paris_MATERIEL_INFO_202408041,PC fixe tout-en-un,Mac pro,0.9
Paris_MATERIEL_INFO_202408042,Ecran,modèle par défaut,0.43
Paris_MATERIEL_INFO_202408043,Ecran,32pouces et plus,0.59
Paris_MATERIEL_INFO_202408044,PC fixe sans ecran,Precision tower 3xxx,0.285
Paris_MATERIEL_INFO_202408045,PC fixe sans ecran,"Elite (Tower, SFF, One)",0.393
Paris_MATERIEL_INFO_202408046,PC portable,Latitude 7xxx,0.264
Paris_MATERIEL_INFO_202408047, ,Wyse thin client,0.069
Paris_MATERIEL_INFO_202408048, ,modèle par défaut,0.3638875
LONDON_MATERIEL_INFO_202408040,PC fixe tout-en-un,Optiplex All-in-One 5xxx,0.318
LONDON_MATERIEL_INFO_202408041,souris,modèle par défaut,0.005
LONDON_MATERIEL_INFO_202408042, ,jusqu'à 23pouces,0.35
LONDON_MATERIEL_INFO_202408043,PC portable,modèle par défaut,0.26
LONDON_MATERIEL_INFO_202408044,PC portable, ,0.26
LONDON_MATERIEL_INFO_202408045,PC fixe sans ecran,ProDesk mini/DM,0.1
LONDON_MATERIEL_INFO_202408046,Serveur,Modèle par défaut,1.3
LONDON_MATERIEL_INFO_202408047,Vidéo projecteur,Transportable,0.094
LA_MATERIEL_INFO_202408040,PC portable,Chromebook 11-13pouces,0.175
LA_MATERIEL_INFO_202408042, ,modèle par défaut,0.3638875
LA_MATERIEL_INFO_202408043, ,Pour amphi,0.2
NewYork_MATERIEL_INFO_202408040,PC fixe sans ecran,PC Fixe (moy),0.3
NewYork_MATERIEL_INFO_202408041, ,Mac pro,0.9
NewYork_MATERIEL_INFO_202408042, ,Precision tower 7xxx,0.555
NewYork_MATERIEL_INFO_202408043,PC fixe sans ecran, ,0.35
NewYork_MATERIEL_INFO_202408044,PC portable,MacBook air retina,0.176
NewYork_MATERIEL_INFO_202408045,PC portable,Moyenne 13pouces,0.25
Shanghai_MATERIEL_INFO_202408040,PC portable,MacBook air pre-retina,0.31
Shanghai_MATERIEL_INFO_202408041,imprimante,Laser à poser (<40kg),0.43
Shanghai_MATERIEL_INFO_202408042,PC portable,ZBook,0.303
Shanghai_MATERIEL_INFO_202408043,PC portable,MacBook air pre-retina,0.31
BERLIN_MATERIEL_INFO_202408050,PC fixe sans ecran,EliteDesk DM,0.23
BERLIN_MATERIEL_INFO_202408051,Ecran,modèle par défaut,0.43
BERLIN_MATERIEL_INFO_202408052,PC fixe sans ecran,Wyse thin client,0.069
Paris_MATERIEL_INFO_202408050,PC portable,Latitude 3xxx,0.22
Paris_MATERIEL_INFO_202408051,PC fixe sans ecran,OMEN ,0.29
Paris_MATERIEL_INFO_202408052, ,Pour amphi,0.2
Paris_MATERIEL_INFO_202408053, ,OMEN ,0.29
Paris_MATERIEL_INFO_202408054,PC portable,Victus,0.267
Paris_MATERIEL_INFO_202408055,PC fixe sans ecran,"Prodesk (Tower, SFF)",0.322
Paris_MATERIEL_INFO_202408056,PC fixe sans ecran, ,0.35
Paris_MATERIEL_INFO_202408057,PC fixe tout-en-un, ,0.352
Paris_MATERIEL_INFO_202408058,PC fixe sans ecran,Precision tower 3xxx,0.285
Paris_MATERIEL_INFO_202408059,PC fixe sans ecran,EliteDesk DM,0.23
Paris_MATERIEL_INFO_2024080510,PC fixe tout-en-un,Optiplex All-in-One 7xxx,0.382
Paris_MATERIEL_INFO_2024080511,PC portable,Moyenne 13pouces,0.25
Paris_MATERIEL_INFO_2024080512, ,Optiplex All-in-One 3xxx,0.241
LONDON_MATERIEL_INFO_202408050,PC fixe sans ecran,"Prodesk (Tower, SFF)",0.322
LONDON_MATERIEL_INFO_202408051,PC portable,Latitude 7xxx,0.264
LONDON_MATERIEL_INFO_202408052,Ecran, ,0.43
LONDON_MATERIEL_INFO_202408053,PC fixe sans ecran,Precision tower 7xxx,0.555
LONDON_MATERIEL_INFO_202408054,PC portable,MacBook air retina,0.176
LONDON_MATERIEL_INFO_202408055,PC fixe sans ecran,ProDesk mini/DM,0.1
LONDON_MATERIEL_INFO_202408056,PC portable, ,0.26
LONDON_MATERIEL_INFO_202408057,Tablette,modèle par défaut,0.15
LONDON_MATERIEL_INFO_202408058,PC portable,EliteBook 10xx,0.223
LA_MATERIEL_INFO_202408050,PC portable,MacBook air retina,0.176
LA_MATERIEL_INFO_202408051,PC fixe sans ecran,Precision tower 5xxx,0.44
LA_MATERIEL_INFO_202408052,PC portable, ,0.26
LA_MATERIEL_INFO_202408053,PC portable,Precision 3xxx,0.266
LA_MATERIEL_INFO_202408054,imprimante,modèle par défaut,0.5
LA_MATERIEL_INFO_202408055,clavier,modèle par défaut,0.024
LA_MATERIEL_INFO_202408056,Vidéo projecteur,Pour amphi,0.2
LA_MATERIEL_INFO_202408057,PC fixe sans ecran,Optiplex tower,0.26
LA_MATERIEL_INFO_202408058,Ecran,24pouces-31pouces,0.43
LA_MATERIEL_INFO_202408059,PC fixe sans ecran, ,0.35
LA_MATERIEL_INFO_2024080511,PC portable,Latitude 3xxx,0.22
LA_MATERIEL_INFO_2024080512,PC fixe sans ecran,Rasberry pi 4,0.015
LA_MATERIEL_INFO_2024080513,PC portable,Chromebook 14-15pouces,0.17
NewYork_MATERIEL_INFO_202408050,PC fixe tout-en-un,modèle par défaut,0.352
NewYork_MATERIEL_INFO_202408051,Vidéo projecteur,modèle par défaut,0.094
NewYork_MATERIEL_INFO_202408052, ,Victus,0.267
NewYork_MATERIEL_INFO_202408053,Telephone IP,modèle par défaut,0.017
NewYork_MATERIEL_INFO_202408054,PC fixe sans ecran,"Prodesk (Tower, SFF)",0.322
NewYork_MATERIEL_INFO_202408055, ,EliteBook 10xx,0.223
NewYork_MATERIEL_INFO_202408056,PC fixe sans ecran,Optiplex tower,0.26
NewYork_MATERIEL_INFO_202408057,Vidéo projecteur,Transportable,0.094
NewYork_MATERIEL_INFO_202408058,PC portable,EliteBook 8xx,0.29
Shanghai_MATERIEL_INFO_202408050,imprimante,modèle par défaut,0.5
Shanghai_MATERIEL_INFO_202408051,imprimante,Laser A3 (40-99kg),0.96
Shanghai_MATERIEL_INFO_202408052,PC portable,Precision 7xxx,0.304
Shanghai_MATERIEL_INFO_202408053, ,Optiplex small,0.24
Shanghai_MATERIEL_INFO_202408054,PC portable,Latitude 7xxx,0.264
Shanghai_MATERIEL_INFO_202408055, ,Precision tower 3xxx,0.285
Shanghai_MATERIEL_INFO_202408056, ,MacBook pro 13pouces,0.256
Shanghai_MATERIEL_INFO_202408057,PC portable,MacBook air,0.25
BERLIN_MATERIEL_INFO_202408060,Ecran,24pouces-31pouces,0.43
BERLIN_MATERIEL_INFO_202408061,souris,modèle par défaut,0.005
BERLIN_MATERIEL_INFO_202408062, ,ProBook ,0.226
BERLIN_MATERIEL_INFO_202408063,PC fixe sans ecran,EliteDesk DM,0.23
BERLIN_MATERIEL_INFO_202408064,Vidéo projecteur,modèle par défaut,0.094
Paris_MATERIEL_INFO_202408060,PC fixe sans ecran,Optiplex micro,0.174
Paris_MATERIEL_INFO_202408061,PC fixe tout-en-un,Optiplex All-in-One 7xxx,0.382
Paris_MATERIEL_INFO_202408062,Ecran,jusqu'à 23pouces,0.35
Paris_MATERIEL_INFO_202408063,PC fixe sans ecran, ,0.35
Paris_MATERIEL_INFO_202408064, ,Z,0.409
Paris_MATERIEL_INFO_202408065, ,Optiplex small,0.24
Paris_MATERIEL_INFO_202408066, ,Victus,0.267
Paris_MATERIEL_INFO_202408067,PC fixe sans ecran,"Prodesk (Tower, SFF)",0.322
Paris_MATERIEL_INFO_202408068,PC fixe tout-en-un,iMac 27pouces retina,0.45
Paris_MATERIEL_INFO_202408069,PC fixe sans ecran,Precision tower 3xxx,0.285
Paris_MATERIEL_INFO_2024080610,PC fixe sans ecran, ,0.35
Paris_MATERIEL_INFO_2024080611, ,iMac pro,0.7000000000000001
Paris_MATERIEL_INFO_2024080612,PC portable,MacBook air retina,0.176
LONDON_MATERIEL_INFO_202408060,PC fixe sans ecran,Precision tower 5xxx,0.44
LONDON_MATERIEL_INFO_202408061, ,Serveur de stockage,2.5
LONDON_MATERIEL_INFO_202408062, ,EliteBook 6xx,0.175
LONDON_MATERIEL_INFO_202408063,Vidéo projecteur,Pour salle,0.15
LONDON_MATERIEL_INFO_202408064, ,Rasberry pi 4,0.015
LONDON_MATERIEL_INFO_202408065,Station d'accueil,modèle par défaut,0.026
LONDON_MATERIEL_INFO_202408066,PC fixe sans ecran,"Elite (Tower, SFF, One)",0.393
LONDON_MATERIEL_INFO_202408067, ,Optiplex small,0.24
LONDON_MATERIEL_INFO_202408068,Vidéo projecteur,modèle par défaut,0.094
LONDON_MATERIEL_INFO_202408069,PC portable,Precision 3xxx,0.266
LA_MATERIEL_INFO_202408060,PC fixe tout-en-un,Optiplex All-in-One 3xxx,0.241
LA_MATERIEL_INFO_202408061,PC portable,Victus,0.267
LA_MATERIEL_INFO_202408062,PC fixe tout-en-un,Mac pro,0.9
LA_MATERIEL_INFO_202408063, ,jusqu'à 23pouces,0.35
LA_MATERIEL_INFO_202408064,Tablette,modèle par défaut,0.15
LA_MATERIEL_INFO_202408065,PC fixe tout-en-un,Optiplex All-in-One 5xxx,0.318
LA_MATERIEL_INFO_202408066, ,EliteDesk DM,0.23
LA_MATERIEL_INFO_202408067,PC portable,Precision 7xxx,0.304
NewYork_MATERIEL_INFO_202408060,PC portable,Moyenne 14/15pouces,0.294
NewYork_MATERIEL_INFO_202408061,PC fixe sans ecran,Mac mini,0.27
NewYork_MATERIEL_INFO_202408062, ,Precision tower 5xxx,0.44
NewYork_MATERIEL_INFO_202408063,PC portable,modèle par défaut,0.26
NewYork_MATERIEL_INFO_202408064,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",0.393
NewYork_MATERIEL_INFO_202408065,PC fixe sans ecran,Elite mini,0.137
Shanghai_MATERIEL_INFO_202408060,Tablette,modèle par défaut,0.15
BERLIN_MATERIEL_INFO_202408070,PC portable,EliteBook 8xx,0.29
BERLIN_MATERIEL_INFO_202408071,Ecran,modèle par défaut,0.43
Paris_MATERIEL_INFO_202408070,PC fixe sans ecran,Wyse thin client,0.069
Paris_MATERIEL_INFO_202408071,PC portable,EliteBook 8xx,0.29
Paris_MATERIEL_INFO_202408072,PC fixe sans ecran,OMEN ,0.29
Paris_MATERIEL_INFO_202408073,souris,modèle par défaut,0.005
Paris_MATERIEL_INFO_202408074,PC portable,Moyenne 13pouces,0.25
Paris_MATERIEL_INFO_202408075,PC fixe sans ecran,Station de travail (moy),0.6
Paris_MATERIEL_INFO_202408076,Vidéo projecteur,modèle par défaut,0.094
Paris_MATERIEL_INFO_202408077,PC portable,Precision 7xxx,0.304
Paris_MATERIEL_INFO_202408078,Vidéo projecteur,Transportable,0.094
Paris_MATERIEL_INFO_202408079, ,OMEN ,0.29
Paris_MATERIEL_INFO_2024080710,Station d'accueil,modèle par défaut,0.026
Paris_MATERIEL_INFO_2024080711, ,Latitude 3xxx,0.22
Paris_MATERIEL_INFO_2024080712,PC fixe sans ecran,Mac mini,0.27
Paris_MATERIEL_INFO_2024080713,Vidéo projecteur,modèle par défaut,0.094
LONDON_MATERIEL_INFO_202408070,PC portable,EliteBook 6xx,0.175
LONDON_MATERIEL_INFO_202408071, ,"EliteDesk (Tower, SFF, One)",0.393
LONDON_MATERIEL_INFO_202408072,PC fixe tout-en-un,Optiplex All-in-One 5xxx,0.318
LONDON_MATERIEL_INFO_202408073,PC portable,Chromebook 11-13pouces,0.175
LONDON_MATERIEL_INFO_202408074,PC fixe sans ecran,Z,0.409
LONDON_MATERIEL_INFO_202408075, ,Pour salle,0.15
LONDON_MATERIEL_INFO_202408076, ,Precision 5xxx,0.28
LONDON_MATERIEL_INFO_202408077,PC fixe sans ecran,Wyse thin client,0.069
LONDON_MATERIEL_INFO_202408078,PC portable, ,0.26
LONDON_MATERIEL_INFO_202408079,PC portable,Chromebook 14-15pouces,0.17
LA_MATERIEL_INFO_202408070,PC portable,MacBook air retina,0.176
LA_MATERIEL_INFO_202408071,PC portable, ,0.26
LA_MATERIEL_INFO_202408072, ,Precision 3xxx,0.266
LA_MATERIEL_INFO_202408074,PC fixe sans ecran,Rasberry pi 4,0.015
LA_MATERIEL_INFO_202408075,Station d'accueil,modèle par défaut,0.026
NewYork_MATERIEL_INFO_202408070, ,jusqu'à 23pouces,0.35
NewYork_MATERIEL_INFO_202408071, ,Latitude 3xxx,0.22
NewYork_MATERIEL_INFO_202408072,PC portable,MacBook air pre-retina,0.31
NewYork_MATERIEL_INFO_202408073,PC portable,OMEN ,0.29
NewYork_MATERIEL_INFO_202408074,PC fixe sans ecran, ,0.35
NewYork_MATERIEL_INFO_202408075,Borne wifi,modèle par défaut,0.01
NewYork_MATERIEL_INFO_202408076,PC portable,OMEN ,0.29
NewYork_MATERIEL_INFO_202408077,PC fixe sans ecran,PC Fixe (moy),0.3
NewYork_MATERIEL_INFO_202408078,PC portable,MacBook air pre-retina,0.31
NewYork_MATERIEL_INFO_202408079,PC portable,Chromebook 11-13pouces,0.175
NewYork_MATERIEL_INFO_2024080710,PC fixe sans ecran,ZHAN,0.264
NewYork_MATERIEL_INFO_2024080711,PC fixe tout-en-un,Mac pro,0.9
NewYork_MATERIEL_INFO_2024080712,imprimante,Laser à poser (<40kg),0.43
NewYork_MATERIEL_INFO_2024080713,PC portable,Chromebook 11-13pouces,0.175
Shanghai_MATERIEL_INFO_202408070,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",0.393
Shanghai_MATERIEL_INFO_202408071,PC fixe sans ecran,Precision tower 3xxx,0.285
Shanghai_MATERIEL_INFO_202408072,PC portable,Latitude 7xxx,0.264
Shanghai_MATERIEL_INFO_202408073, ,modèle par défaut,0.3638875
Shanghai_MATERIEL_INFO_202408074,PC fixe sans ecran, ,0.35
Shanghai_MATERIEL_INFO_202408075, ,MacBook air,0.25
Shanghai_MATERIEL_INFO_202408076,PC portable,Moyenne 13pouces,0.25
Shanghai_MATERIEL_INFO_202408077,PC fixe sans ecran,Mac mini,0.27
BERLIN_MATERIEL_INFO_202408080,souris,modèle par défaut,0.005
BERLIN_MATERIEL_INFO_202408081, ,iMac 27pouces retina,0.45
BERLIN_MATERIEL_INFO_202408082,PC portable,Chromebook 11-13pouces,0.175
BERLIN_MATERIEL_INFO_202408083,Serveur,Modèle par défaut,1.3
Paris_MATERIEL_INFO_202408080, ,Optiplex small,0.24
LONDON_MATERIEL_INFO_202408080, ,MacBook air,0.25
LONDON_MATERIEL_INFO_202408081,PC fixe tout-en-un, ,0.352
LONDON_MATERIEL_INFO_202408082,imprimante,Laser à poser (<40kg),0.43
LONDON_MATERIEL_INFO_202408083,PC portable,Latitude 5xxx,0.3
LONDON_MATERIEL_INFO_202408084,Ecran,jusqu'à 23pouces,0.35
LONDON_MATERIEL_INFO_202408085,PC fixe sans ecran,modèle par défaut,0.35
LONDON_MATERIEL_INFO_202408086,PC fixe tout-en-un,modèle par défaut,0.352
LONDON_MATERIEL_INFO_202408087, ,modèle par défaut,0.3638875
LONDON_MATERIEL_INFO_202408088,PC portable,EliteBook 6xx,0.175
LONDON_MATERIEL_INFO_202408089,PC portable,EliteBook 10xx,0.223
LA_MATERIEL_INFO_202408080, ,Latitude 3xxx,0.22
LA_MATERIEL_INFO_202408081,Ecran,24pouces-31pouces,0.43
LA_MATERIEL_INFO_202408082,PC fixe sans ecran,Optiplex small,0.24
LA_MATERIEL_INFO_202408083, ,ProBook ,0.226
LA_MATERIEL_INFO_202408086, ,ProBook ,0.226
LA_MATERIEL_INFO_202408087,clavier,modèle par défaut,0.024
LA_MATERIEL_INFO_202408088,Vidéo projecteur,modèle par défaut,0.094
LA_MATERIEL_INFO_202408089,PC fixe sans ecran,Wyse thin client,0.069
NewYork_MATERIEL_INFO_202408080, ,EliteBook 10xx,0.223
NewYork_MATERIEL_INFO_202408081,PC portable,MacBook pro 15/16pouces,0.33
Shanghai_MATERIEL_INFO_202408080,PC fixe sans ecran,"Elite (Tower, SFF, One)",0.393
Shanghai_MATERIEL_INFO_202408081,Serveur,Modèle par défaut,1.3
BERLIN_MATERIEL_INFO_202408090,PC portable,Chromebook 14-15pouces,0.17
BERLIN_MATERIEL_INFO_202408091,PC portable, ,0.26
BERLIN_MATERIEL_INFO_202408092,Station d'accueil,modèle par défaut,0.026
